kind,name,path,line,scope,status,notes
package_manifest,node_modules_backup/domhandler/lib/esm/package.json,node_modules_backup/domhandler/lib/esm/package.json,,node,tracked,
package_manifest,node_modules_backup/domhandler/package.json,node_modules_backup/domhandler/package.json,,node,tracked,
package_manifest,node_modules_backup/domutils/lib/esm/package.json,node_modules_backup/domutils/lib/esm/package.json,,node,tracked,
package_manifest,node_modules_backup/domutils/package.json,node_modules_backup/domutils/package.json,,node,tracked,
package_manifest,node_modules_backup/dot-prop/package.json,node_modules_backup/dot-prop/package.json,,node,tracked,
package_manifest,node_modules_backup/electron-to-chromium/package.json,node_modules_backup/electron-to-chromium/package.json,,node,tracked,
package_manifest,node_modules_backup/emoji-regex/package.json,node_modules_backup/emoji-regex/package.json,,node,tracked,
package_manifest,node_modules_backup/end-of-stream/package.json,node_modules_backup/end-of-stream/package.json,,node,tracked,
package_manifest,node_modules_backup/enquirer/package.json,node_modules_backup/enquirer/package.json,,node,tracked,
package_manifest,node_modules_backup/entities/lib/esm/package.json,node_modules_backup/entities/lib/esm/package.json,,node,tracked,
package_manifest,node_modules_backup/entities/package.json,node_modules_backup/entities/package.json,,node,tracked,
package_manifest,node_modules_backup/escalade/package.json,node_modules_backup/escalade/package.json,,node,tracked,
package_manifest,node_modules_backup/escape-string-regexp/package.json,node_modules_backup/escape-string-regexp/package.json,,node,tracked,
package_manifest,node_modules_backup/escodegen/package.json,node_modules_backup/escodegen/package.json,,node,tracked,
package_manifest,node_modules_backup/esprima/package.json,node_modules_backup/esprima/package.json,,node,tracked,
package_manifest,node_modules_backup/estraverse/package.json,node_modules_backup/estraverse/package.json,,node,tracked,
package_manifest,node_modules_backup/esutils/package.json,node_modules_backup/esutils/package.json,,node,tracked,
package_manifest,node_modules_backup/events-universal/package.json,node_modules_backup/events-universal/package.json,,node,tracked,
package_manifest,node_modules_backup/extract-zip/package.json,node_modules_backup/extract-zip/package.json,,node,tracked,
package_manifest,node_modules_backup/fast-fifo/package.json,node_modules_backup/fast-fifo/package.json,,node,tracked,
package_manifest,node_modules_backup/fast-glob/package.json,node_modules_backup/fast-glob/package.json,,node,tracked,
package_manifest,node_modules_backup/fastq/package.json,node_modules_backup/fastq/package.json,,node,tracked,
package_manifest,node_modules_backup/fd-slicer/package.json,node_modules_backup/fd-slicer/package.json,,node,tracked,
package_manifest,node_modules_backup/fill-range/package.json,node_modules_backup/fill-range/package.json,,node,tracked,
package_manifest,node_modules_backup/forwarded-parse/package.json,node_modules_backup/forwarded-parse/package.json,,node,tracked,
package_manifest,node_modules_backup/fraction.js/package.json,node_modules_backup/fraction.js/package.json,,node,tracked,
package_manifest,node_modules_backup/fs-extra/package.json,node_modules_backup/fs-extra/package.json,,node,tracked,
package_manifest,node_modules_backup/function-bind/package.json,node_modules_backup/function-bind/package.json,,node,tracked,
package_manifest,node_modules_backup/get-caller-file/package.json,node_modules_backup/get-caller-file/package.json,,node,tracked,
package_manifest,node_modules_backup/get-stream/package.json,node_modules_backup/get-stream/package.json,,node,tracked,
package_manifest,node_modules_backup/get-uri/package.json,node_modules_backup/get-uri/package.json,,node,tracked,
package_manifest,node_modules_backup/glob-parent/package.json,node_modules_backup/glob-parent/package.json,,node,tracked,
package_manifest,node_modules_backup/graceful-fs/package.json,node_modules_backup/graceful-fs/package.json,,node,tracked,
package_manifest,node_modules_backup/hasown/package.json,node_modules_backup/hasown/package.json,,node,tracked,
package_manifest,node_modules_backup/http-link-header/package.json,node_modules_backup/http-link-header/package.json,,node,tracked,
package_manifest,node_modules_backup/http-proxy-agent/package.json,node_modules_backup/http-proxy-agent/package.json,,node,tracked,
package_manifest,node_modules_backup/https-proxy-agent/package.json,node_modules_backup/https-proxy-agent/package.json,,node,tracked,
package_manifest,node_modules_backup/image-ssim/package.json,node_modules_backup/image-ssim/package.json,,node,tracked,
package_manifest,node_modules_backup/import-in-the-middle/package.json,node_modules_backup/import-in-the-middle/package.json,,node,tracked,
package_manifest,node_modules_backup/import-in-the-middle/test/fixtures/package.json,node_modules_backup/import-in-the-middle/test/fixtures/package.json,,node,tracked,
package_manifest,node_modules_backup/intl-messageformat/package.json,node_modules_backup/intl-messageformat/package.json,,node,tracked,
package_manifest,node_modules_backup/ip-address/package.json,node_modules_backup/ip-address/package.json,,node,tracked,
package_manifest,node_modules_backup/is-binary-path/package.json,node_modules_backup/is-binary-path/package.json,,node,tracked,
package_manifest,node_modules_backup/is-core-module/package.json,node_modules_backup/is-core-module/package.json,,node,tracked,
package_manifest,node_modules_backup/is-docker/package.json,node_modules_backup/is-docker/package.json,,node,tracked,
package_manifest,node_modules_backup/is-extglob/package.json,node_modules_backup/is-extglob/package.json,,node,tracked,
package_manifest,node_modules_backup/is-fullwidth-code-point/package.json,node_modules_backup/is-fullwidth-code-point/package.json,,node,tracked,
package_manifest,node_modules_backup/is-glob/package.json,node_modules_backup/is-glob/package.json,,node,tracked,
package_manifest,node_modules_backup/is-number/package.json,node_modules_backup/is-number/package.json,,node,tracked,
package_manifest,node_modules_backup/is-wsl/package.json,node_modules_backup/is-wsl/package.json,,node,tracked,
package_manifest,node_modules_backup/jiti/package.json,node_modules_backup/jiti/package.json,,node,tracked,
package_manifest,node_modules_backup/jpeg-js/package.json,node_modules_backup/jpeg-js/package.json,,node,tracked,
package_manifest,node_modules_backup/js-library-detector/package.json,node_modules_backup/js-library-detector/package.json,,node,tracked,
package_manifest,node_modules_backup/jsonfile/package.json,node_modules_backup/jsonfile/package.json,,node,tracked,
package_manifest,node_modules_backup/legacy-javascript/package.json,node_modules_backup/legacy-javascript/package.json,,node,tracked,
package_manifest,node_modules_backup/lighthouse-logger/package.json,node_modules_backup/lighthouse-logger/package.json,,node,tracked,
package_manifest,node_modules_backup/lighthouse-stack-packs/package.json,node_modules_backup/lighthouse-stack-packs/package.json,,node,tracked,
package_manifest,node_modules_backup/lighthouse/core/lib/cdt/package.json,node_modules_backup/lighthouse/core/lib/cdt/package.json,,node,tracked,
package_manifest,node_modules_backup/lighthouse/core/lib/legacy-javascript/package.json,node_modules_backup/lighthouse/core/lib/legacy-javascript/package.json,,node,tracked,
package_manifest,node_modules_backup/lighthouse/package.json,node_modules_backup/lighthouse/package.json,,node,tracked,
package_manifest,node_modules_backup/lilconfig/package.json,node_modules_backup/lilconfig/package.json,,node,tracked,
package_manifest,node_modules_backup/lines-and-columns/package.json,node_modules_backup/lines-and-columns/package.json,,node,tracked,
package_manifest,node_modules_backup/lodash-es/package.json,node_modules_backup/lodash-es/package.json,,node,tracked,
package_manifest,node_modules_backup/lodash.memoize/package.json,node_modules_backup/lodash.memoize/package.json,,node,tracked,
package_manifest,node_modules_backup/lodash.uniq/package.json,node_modules_backup/lodash.uniq/package.json,,node,tracked,
package_manifest,node_modules_backup/lookup-closest-locale/package.json,node_modules_backup/lookup-closest-locale/package.json,,node,tracked,
package_manifest,node_modules_backup/lru-cache/package.json,node_modules_backup/lru-cache/package.json,,node,tracked,
package_manifest,node_modules_backup/marky/package.json,node_modules_backup/marky/package.json,,node,tracked,
package_manifest,node_modules_backup/mdn-data/package.json,node_modules_backup/mdn-data/package.json,,node,tracked,
package_manifest,node_modules_backup/merge2/package.json,node_modules_backup/merge2/package.json,,node,tracked,
package_manifest,node_modules_backup/micromatch/package.json,node_modules_backup/micromatch/package.json,,node,tracked,
package_manifest,node_modules_backup/minimatch/dist/commonjs/package.json,node_modules_backup/minimatch/dist/commonjs/package.json,,node,tracked,
package_manifest,node_modules_backup/minimatch/dist/esm/package.json,node_modules_backup/minimatch/dist/esm/package.json,,node,tracked,
package_manifest,node_modules_backup/minimatch/package.json,node_modules_backup/minimatch/package.json,,node,tracked,
package_manifest,node_modules_backup/mitt/package.json,node_modules_backup/mitt/package.json,,node,tracked,
package_manifest,node_modules_backup/module-details-from-path/package.json,node_modules_backup/module-details-from-path/package.json,,node,tracked,
package_manifest,node_modules_backup/ms/package.json,node_modules_backup/ms/package.json,,node,tracked,
package_manifest,node_modules_backup/mz/package.json,node_modules_backup/mz/package.json,,node,tracked,
package_manifest,node_modules_backup/nanoid/async/package.json,node_modules_backup/nanoid/async/package.json,,node,tracked,
package_manifest,node_modules_backup/nanoid/non-secure/package.json,node_modules_backup/nanoid/non-secure/package.json,,node,tracked,
package_manifest,node_modules_backup/nanoid/package.json,node_modules_backup/nanoid/package.json,,node,tracked,
package_manifest,node_modules_backup/nanoid/url-alphabet/package.json,node_modules_backup/nanoid/url-alphabet/package.json,,node,tracked,
package_manifest,node_modules_backup/netmask/package.json,node_modules_backup/netmask/package.json,,node,tracked,
package_manifest,node_modules_backup/node-releases/package.json,node_modules_backup/node-releases/package.json,,node,tracked,
package_manifest,node_modules_backup/normalize-path/package.json,node_modules_backup/normalize-path/package.json,,node,tracked,
package_manifest,node_modules_backup/normalize-range/package.json,node_modules_backup/normalize-range/package.json,,node,tracked,
package_manifest,node_modules_backup/nth-check/lib/esm/package.json,node_modules_backup/nth-check/lib/esm/package.json,,node,tracked,
package_manifest,node_modules_backup/nth-check/package.json,node_modules_backup/nth-check/package.json,,node,tracked,
package_manifest,node_modules_backup/object-assign/package.json,node_modules_backup/object-assign/package.json,,node,tracked,
package_manifest,node_modules_backup/object-hash/package.json,node_modules_backup/object-hash/package.json,,node,tracked,
package_manifest,node_modules_backup/once/package.json,node_modules_backup/once/package.json,,node,tracked,
package_manifest,node_modules_backup/open/package.json,node_modules_backup/open/package.json,,node,tracked,
package_manifest,node_modules_backup/pac-proxy-agent/package.json,node_modules_backup/pac-proxy-agent/package.json,,node,tracked,
package_manifest,node_modules_backup/pac-resolver/package.json,node_modules_backup/pac-resolver/package.json,,node,tracked,
package_manifest,node_modules_backup/path-parse/package.json,node_modules_backup/path-parse/package.json,,node,tracked,
package_manifest,node_modules_backup/pend/package.json,node_modules_backup/pend/package.json,,node,tracked,
package_manifest,node_modules_backup/pg-int8/package.json,node_modules_backup/pg-int8/package.json,,node,tracked,
package_manifest,node_modules_backup/pg-protocol/package.json,node_modules_backup/pg-protocol/package.json,,node,tracked,
package_manifest,node_modules_backup/pg-types/package.json,node_modules_backup/pg-types/package.json,,node,tracked,
package_manifest,node_modules_backup/picocolors/package.json,node_modules_backup/picocolors/package.json,,node,tracked,
package_manifest,node_modules_backup/picomatch/package.json,node_modules_backup/picomatch/package.json,,node,tracked,
package_manifest,node_modules_backup/pify/package.json,node_modules_backup/pify/package.json,,node,tracked,
package_manifest,node_modules_backup/pirates/package.json,node_modules_backup/pirates/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-calc/package.json,node_modules_backup/postcss-calc/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-cli/package.json,node_modules_backup/postcss-cli/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-colormin/package.json,node_modules_backup/postcss-colormin/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-convert-values/package.json,node_modules_backup/postcss-convert-values/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-discard-comments/package.json,node_modules_backup/postcss-discard-comments/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-discard-duplicates/package.json,node_modules_backup/postcss-discard-duplicates/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-discard-empty/package.json,node_modules_backup/postcss-discard-empty/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-discard-overridden/package.json,node_modules_backup/postcss-discard-overridden/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-import/package.json,node_modules_backup/postcss-import/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-js/package.json,node_modules_backup/postcss-js/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-load-config/package.json,node_modules_backup/postcss-load-config/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-merge-longhand/package.json,node_modules_backup/postcss-merge-longhand/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-merge-rules/package.json,node_modules_backup/postcss-merge-rules/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-minify-font-values/package.json,node_modules_backup/postcss-minify-font-values/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-minify-gradients/package.json,node_modules_backup/postcss-minify-gradients/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-minify-params/package.json,node_modules_backup/postcss-minify-params/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-minify-selectors/package.json,node_modules_backup/postcss-minify-selectors/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-nested/package.json,node_modules_backup/postcss-nested/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-normalize-charset/package.json,node_modules_backup/postcss-normalize-charset/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-normalize-display-values/package.json,node_modules_backup/postcss-normalize-display-values/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-normalize-positions/package.json,node_modules_backup/postcss-normalize-positions/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-normalize-repeat-style/package.json,node_modules_backup/postcss-normalize-repeat-style/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-normalize-string/package.json,node_modules_backup/postcss-normalize-string/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-normalize-timing-functions/package.json,node_modules_backup/postcss-normalize-timing-functions/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-normalize-unicode/package.json,node_modules_backup/postcss-normalize-unicode/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-normalize-url/package.json,node_modules_backup/postcss-normalize-url/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-normalize-whitespace/package.json,node_modules_backup/postcss-normalize-whitespace/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-ordered-values/package.json,node_modules_backup/postcss-ordered-values/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-reduce-initial/package.json,node_modules_backup/postcss-reduce-initial/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-reduce-transforms/package.json,node_modules_backup/postcss-reduce-transforms/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-reporter/package.json,node_modules_backup/postcss-reporter/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-selector-parser/package.json,node_modules_backup/postcss-selector-parser/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-svgo/package.json,node_modules_backup/postcss-svgo/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-unique-selectors/package.json,node_modules_backup/postcss-unique-selectors/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss-value-parser/package.json,node_modules_backup/postcss-value-parser/package.json,,node,tracked,
package_manifest,node_modules_backup/postcss/package.json,node_modules_backup/postcss/package.json,,node,tracked,
package_manifest,node_modules_backup/postgres-array/package.json,node_modules_backup/postgres-array/package.json,,node,tracked,
package_manifest,node_modules_backup/postgres-bytea/package.json,node_modules_backup/postgres-bytea/package.json,,node,tracked,
package_manifest,node_modules_backup/postgres-date/package.json,node_modules_backup/postgres-date/package.json,,node,tracked,
package_manifest,node_modules_backup/postgres-interval/package.json,node_modules_backup/postgres-interval/package.json,,node,tracked,
package_manifest,node_modules_backup/pretty-hrtime/package.json,node_modules_backup/pretty-hrtime/package.json,,node,tracked,
package_manifest,node_modules_backup/progress/package.json,node_modules_backup/progress/package.json,,node,tracked,
package_manifest,node_modules_backup/proxy-agent/package.json,node_modules_backup/proxy-agent/package.json,,node,tracked,
package_manifest,node_modules_backup/proxy-from-env/package.json,node_modules_backup/proxy-from-env/package.json,,node,tracked,
package_manifest,node_modules_backup/pump/package.json,node_modules_backup/pump/package.json,,node,tracked,
package_manifest,node_modules_backup/puppeteer-core/lib/esm/package.json,node_modules_backup/puppeteer-core/lib/esm/package.json,,node,tracked,
package_manifest,node_modules_backup/puppeteer-core/node_modules/devtools-protocol/package.json,node_modules_backup/puppeteer-core/node_modules/devtools-protocol/package.json,,node,tracked,
package_manifest,node_modules_backup/puppeteer-core/node_modules/ws/package.json,node_modules_backup/puppeteer-core/node_modules/ws/package.json,,node,tracked,
package_manifest,node_modules_backup/puppeteer-core/package.json,node_modules_backup/puppeteer-core/package.json,,node,tracked,
package_manifest,node_modules_backup/queue-microtask/package.json,node_modules_backup/queue-microtask/package.json,,node,tracked,
package_manifest,node_modules_backup/read-cache/package.json,node_modules_backup/read-cache/package.json,,node,tracked,
package_manifest,node_modules_backup/readdirp/package.json,node_modules_backup/readdirp/package.json,,node,tracked,
package_manifest,node_modules_backup/require-directory/package.json,node_modules_backup/require-directory/package.json,,node,tracked,
package_manifest,node_modules_backup/require-in-the-middle/package.json,node_modules_backup/require-in-the-middle/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/package.json,node_modules_backup/resolve/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/module_dir/zmodules/bbb/package.json,node_modules_backup/resolve/test/module_dir/zmodules/bbb/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/baz/package.json,node_modules_backup/resolve/test/resolver/baz/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/browser_field/package.json,node_modules_backup/resolve/test/resolver/browser_field/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/dot_main/package.json,node_modules_backup/resolve/test/resolver/dot_main/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/dot_slash_main/package.json,node_modules_backup/resolve/test/resolver/dot_slash_main/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/false_main/package.json,node_modules_backup/resolve/test/resolver/false_main/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/incorrect_main/package.json,node_modules_backup/resolve/test/resolver/incorrect_main/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/invalid_main/package.json,node_modules_backup/resolve/test/resolver/invalid_main/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/multirepo/package.json,node_modules_backup/resolve/test/resolver/multirepo/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/multirepo/packages/package-a/package.json,node_modules_backup/resolve/test/resolver/multirepo/packages/package-a/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/multirepo/packages/package-b/package.json,node_modules_backup/resolve/test/resolver/multirepo/packages/package-b/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/nested_symlinks/mylib/package.json,node_modules_backup/resolve/test/resolver/nested_symlinks/mylib/package.json,,node,tracked,
package_manifest,node_modules_backup/resolve/test/resolver/symlinked/package/package.json,node_modules_backup/resolve/test/resolver/symlinked/package/package.json,,node,tracked,
package_manifest,node_modules_backup/reusify/package.json,node_modules_backup/reusify/package.json,,node,tracked,
package_manifest,node_modules_backup/robots-parser/package.json,node_modules_backup/robots-parser/package.json,,node,tracked,
package_manifest,node_modules_backup/run-parallel/package.json,node_modules_backup/run-parallel/package.json,,node,tracked,
package_manifest,node_modules_backup/semver/package.json,node_modules_backup/semver/package.json,,node,tracked,
package_manifest,node_modules_backup/shimmer/package.json,node_modules_backup/shimmer/package.json,,node,tracked,
package_manifest,node_modules_backup/slash/package.json,node_modules_backup/slash/package.json,,node,tracked,
package_manifest,node_modules_backup/smart-buffer/package.json,node_modules_backup/smart-buffer/package.json,,node,tracked,
package_manifest,node_modules_backup/socks-proxy-agent/package.json,node_modules_backup/socks-proxy-agent/package.json,,node,tracked,
package_manifest,node_modules_backup/socks/package.json,node_modules_backup/socks/package.json,,node,tracked,
package_manifest,node_modules_backup/source-map-js/package.json,node_modules_backup/source-map-js/package.json,,node,tracked,
package_manifest,node_modules_backup/source-map/package.json,node_modules_backup/source-map/package.json,,node,tracked,
package_manifest,node_modules_backup/speedline-core/package.json,node_modules_backup/speedline-core/package.json,,node,tracked,
package_manifest,node_modules_backup/streamx/package.json,node_modules_backup/streamx/package.json,,node,tracked,
package_manifest,node_modules_backup/string-width/package.json,node_modules_backup/string-width/package.json,,node,tracked,
package_manifest,node_modules_backup/strip-ansi/package.json,node_modules_backup/strip-ansi/package.json,,node,tracked,
package_manifest,node_modules_backup/stubborn-fs/package.json,node_modules_backup/stubborn-fs/package.json,,node,tracked,
package_manifest,node_modules_backup/stubborn-utils/package.json,node_modules_backup/stubborn-utils/package.json,,node,tracked,
package_manifest,node_modules_backup/stylehacks/package.json,node_modules_backup/stylehacks/package.json,,node,tracked,
package_manifest,node_modules_backup/sucrase/package.json,node_modules_backup/sucrase/package.json,,node,tracked,
package_manifest,node_modules_backup/supports-preserve-symlinks-flag/package.json,node_modules_backup/supports-preserve-symlinks-flag/package.json,,node,tracked,
package_manifest,node_modules_backup/svgo/node_modules/commander/package.json,node_modules_backup/svgo/node_modules/commander/package.json,,node,tracked,
package_manifest,node_modules_backup/svgo/package.json,node_modules_backup/svgo/package.json,,node,tracked,
package_manifest,node_modules_backup/tailwindcss/node_modules/glob-parent/package.json,node_modules_backup/tailwindcss/node_modules/glob-parent/package.json,,node,tracked,
package_manifest,node_modules_backup/tailwindcss/package.json,node_modules_backup/tailwindcss/package.json,,node,tracked,
package_manifest,node_modules_backup/tar-fs/package.json,node_modules_backup/tar-fs/package.json,,node,tracked,
package_manifest,node_modules_backup/tar-stream/package.json,node_modules_backup/tar-stream/package.json,,node,tracked,
package_manifest,node_modules_backup/text-decoder/package.json,node_modules_backup/text-decoder/package.json,,node,tracked,
package_manifest,node_modules_backup/thenby/package.json,node_modules_backup/thenby/package.json,,node,tracked,
package_manifest,node_modules_backup/thenify-all/package.json,node_modules_backup/thenify-all/package.json,,node,tracked,
package_manifest,node_modules_backup/thenify/package.json,node_modules_backup/thenify/package.json,,node,tracked,
package_manifest,node_modules_backup/third-party-web/package.json,node_modules_backup/third-party-web/package.json,,node,tracked,
package_manifest,node_modules_backup/tinyglobby/node_modules/fdir/package.json,node_modules_backup/tinyglobby/node_modules/fdir/package.json,,node,tracked,
package_manifest,node_modules_backup/tinyglobby/node_modules/picomatch/package.json,node_modules_backup/tinyglobby/node_modules/picomatch/package.json,,node,tracked,
package_manifest,node_modules_backup/tinyglobby/package.json,node_modules_backup/tinyglobby/package.json,,node,tracked,
package_manifest,node_modules_backup/tldts-core/package.json,node_modules_backup/tldts-core/package.json,,node,tracked,
package_manifest,node_modules_backup/tldts-icann/package.json,node_modules_backup/tldts-icann/package.json,,node,tracked,
package_manifest,node_modules_backup/to-regex-range/package.json,node_modules_backup/to-regex-range/package.json,,node,tracked,
package_manifest,node_modules_backup/ts-interface-checker/package.json,node_modules_backup/ts-interface-checker/package.json,,node,tracked,
package_manifest,node_modules_backup/tslib/modules/package.json,node_modules_backup/tslib/modules/package.json,,node,tracked,
package_manifest,node_modules_backup/tslib/package.json,node_modules_backup/tslib/package.json,,node,tracked,
package_manifest,node_modules_backup/type-fest/package.json,node_modules_backup/type-fest/package.json,,node,tracked,
package_manifest,node_modules_backup/typed-query-selector/package.json,node_modules_backup/typed-query-selector/package.json,,node,tracked,
package_manifest,node_modules_backup/undici-types/package.json,node_modules_backup/undici-types/package.json,,node,tracked,
package_manifest,node_modules_backup/universalify/package.json,node_modules_backup/universalify/package.json,,node,tracked,
package_manifest,node_modules_backup/update-browserslist-db/package.json,node_modules_backup/update-browserslist-db/package.json,,node,tracked,
package_manifest,node_modules_backup/util-deprecate/package.json,node_modules_backup/util-deprecate/package.json,,node,tracked,
package_manifest,node_modules_backup/webdriver-bidi-protocol/package.json,node_modules_backup/webdriver-bidi-protocol/package.json,,node,tracked,
package_manifest,node_modules_backup/when-exit/package.json,node_modules_backup/when-exit/package.json,,node,tracked,
package_manifest,node_modules_backup/wrap-ansi/package.json,node_modules_backup/wrap-ansi/package.json,,node,tracked,
package_manifest,node_modules_backup/wrappy/package.json,node_modules_backup/wrappy/package.json,,node,tracked,
package_manifest,node_modules_backup/ws/package.json,node_modules_backup/ws/package.json,,node,tracked,
package_manifest,node_modules_backup/xdg-basedir/package.json,node_modules_backup/xdg-basedir/package.json,,node,tracked,
package_manifest,node_modules_backup/xtend/package.json,node_modules_backup/xtend/package.json,,node,tracked,
package_manifest,node_modules_backup/y18n/package.json,node_modules_backup/y18n/package.json,,node,tracked,
package_manifest,node_modules_backup/yaml/browser/package.json,node_modules_backup/yaml/browser/package.json,,node,tracked,
package_manifest,node_modules_backup/yaml/package.json,node_modules_backup/yaml/package.json,,node,tracked,
package_manifest,node_modules_backup/yargs-parser/package.json,node_modules_backup/yargs-parser/package.json,,node,tracked,
package_manifest,node_modules_backup/yargs/helpers/package.json,node_modules_backup/yargs/helpers/package.json,,node,tracked,
package_manifest,node_modules_backup/yargs/package.json,node_modules_backup/yargs/package.json,,node,tracked,
package_manifest,node_modules_backup/yauzl/package.json,node_modules_backup/yauzl/package.json,,node,tracked,
package_manifest,node_modules_backup/zod/package.json,node_modules_backup/zod/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@alloc/quick-lru/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@alloc/quick-lru/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/code-frame/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/code-frame/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/compat-data/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/compat-data/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/core/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/core/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/eslint-parser/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/eslint-parser/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/generator/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/generator/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-annotate-as-pure/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-annotate-as-pure/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-compilation-targets/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-compilation-targets/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-create-class-features-plugin/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-create-class-features-plugin/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-create-regexp-features-plugin/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-create-regexp-features-plugin/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-define-polyfill-provider/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-define-polyfill-provider/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-globals/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-globals/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-member-expression-to-functions/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-member-expression-to-functions/package.json,,node,tracked,
package_manifest,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-module-imports/package.json,plugins/QA-Report-App/chroma-qa-reports/build-env/node_modules/@babel/helper-module-imports/package.json,,node,tracked,
